FREQ,TIME_FORMAT,TIME_PERIOD,EXPEND,UNIT,GEO,OBS_STATUS,OBS_VALUE,FREQ_DESC,TIME_FORMAT_DESC,TIME_PERIOD_DESC,OBS_STATUS_DESC,EXPEND_DESC,UNIT_DESC,GEO_DESC
A,P1Y,2009,INV_VEN,MIO_EUR,DE,,704,Annual,Annual,Year 2009,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Germany
A,P1Y,2010,INV_VEN,MIO_EUR,DE,,751,Annual,Annual,Year 2010,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Germany
A,P1Y,2011,INV_VEN,MIO_EUR,DE,,770,Annual,Annual,Year 2011,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Germany
A,P1Y,2012,INV_VEN,MIO_EUR,DE,,591,Annual,Annual,Year 2012,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Germany
A,P1Y,2013,INV_VEN,MIO_EUR,DE,,659,Annual,Annual,Year 2013,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Germany
A,P1Y,2014,INV_VEN,MIO_EUR,DE,,613,Annual,Annual,Year 2014,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Germany
A,P1Y,2015,INV_VEN,MIO_EUR,DE,,757,Annual,Annual,Year 2015,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Germany
A,P1Y,2007,INV_VEN,MIO_EUR,DK,,214,Annual,Annual,Year 2007,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Denmark
A,P1Y,2008,INV_VEN,MIO_EUR,DK,,178,Annual,Annual,Year 2008,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Denmark
A,P1Y,2009,INV_VEN,MIO_EUR,DK,,118,Annual,Annual,Year 2009,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Denmark
A,P1Y,2010,INV_VEN,MIO_EUR,DK,,142,Annual,Annual,Year 2010,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Denmark
A,P1Y,2011,INV_VEN,MIO_EUR,DK,,165,Annual,Annual,Year 2011,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Denmark
A,P1Y,2012,INV_VEN,MIO_EUR,DK,,177,Annual,Annual,Year 2012,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Denmark
A,P1Y,2013,INV_VEN,MIO_EUR,DK,,198,Annual,Annual,Year 2013,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Denmark
A,P1Y,2014,INV_VEN,MIO_EUR,DK,,196,Annual,Annual,Year 2014,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Denmark
A,P1Y,2015,INV_VEN,MIO_EUR,DK,,290,Annual,Annual,Year 2015,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Denmark
A,P1Y,2007,INV_VEN,MIO_EUR,EL,,1,Annual,Annual,Year 2007,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Greece
A,P1Y,2008,INV_VEN,MIO_EUR,EL,,5,Annual,Annual,Year 2008,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Greece
A,P1Y,2009,INV_VEN,MIO_EUR,EL,,13,Annual,Annual,Year 2009,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Greece
A,P1Y,2010,INV_VEN,MIO_EUR,EL,,5,Annual,Annual,Year 2010,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Greece
A,P1Y,2011,INV_VEN,MIO_EUR,EL,,9,Annual,Annual,Year 2011,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Greece
A,P1Y,2012,INV_VEN,MIO_EUR,EL,,0,Annual,Annual,Year 2012,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Greece
A,P1Y,2013,INV_VEN,MIO_EUR,EL,,1,Annual,Annual,Year 2013,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Greece
A,P1Y,2014,INV_VEN,MIO_EUR,EL,,0,Annual,Annual,Year 2014,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Greece
A,P1Y,2015,INV_VEN,MIO_EUR,EL,,0,Annual,Annual,Year 2015,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Greece
A,P1Y,2007,INV_VEN,MIO_EUR,ES,,365,Annual,Annual,Year 2007,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Spain
A,P1Y,2008,INV_VEN,MIO_EUR,ES,,496,Annual,Annual,Year 2008,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Spain
A,P1Y,2009,INV_VEN,MIO_EUR,ES,,136,Annual,Annual,Year 2009,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Spain
A,P1Y,2010,INV_VEN,MIO_EUR,ES,,105,Annual,Annual,Year 2010,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Spain
A,P1Y,2011,INV_VEN,MIO_EUR,ES,,125,Annual,Annual,Year 2011,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Spain
A,P1Y,2012,INV_VEN,MIO_EUR,ES,,90,Annual,Annual,Year 2012,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Spain
A,P1Y,2013,INV_VEN,MIO_EUR,ES,,85,Annual,Annual,Year 2013,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Spain
A,P1Y,2014,INV_VEN,MIO_EUR,ES,,83,Annual,Annual,Year 2014,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Spain
A,P1Y,2015,INV_VEN,MIO_EUR,ES,,105,Annual,Annual,Year 2015,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Spain
A,P1Y,2007,INV_VEN,MIO_EUR,FI,,131,Annual,Annual,Year 2007,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Finland
A,P1Y,2008,INV_VEN,MIO_EUR,FI,,115,Annual,Annual,Year 2008,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Finland
A,P1Y,2009,INV_VEN,MIO_EUR,FI,,87,Annual,Annual,Year 2009,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Finland
A,P1Y,2010,INV_VEN,MIO_EUR,FI,,99,Annual,Annual,Year 2010,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Finland
A,P1Y,2011,INV_VEN,MIO_EUR,FI,,77,Annual,Annual,Year 2011,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Finland
A,P1Y,2012,INV_VEN,MIO_EUR,FI,,80,Annual,Annual,Year 2012,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Finland
A,P1Y,2013,INV_VEN,MIO_EUR,FI,,100,Annual,Annual,Year 2013,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Finland
A,P1Y,2014,INV_VEN,MIO_EUR,FI,,100,Annual,Annual,Year 2014,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Finland
A,P1Y,2015,INV_VEN,MIO_EUR,FI,,98,Annual,Annual,Year 2015,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Finland
A,P1Y,2007,INV_VEN,MIO_EUR,FR,,957,Annual,Annual,Year 2007,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,France
A,P1Y,2008,INV_VEN,MIO_EUR,FR,,1138,Annual,Annual,Year 2008,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,France
A,P1Y,2009,INV_VEN,MIO_EUR,FR,,929,Annual,Annual,Year 2009,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,France
A,P1Y,2010,INV_VEN,MIO_EUR,FR,,847,Annual,Annual,Year 2010,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,France
A,P1Y,2011,INV_VEN,MIO_EUR,FR,,725,Annual,Annual,Year 2011,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,France
A,P1Y,2012,INV_VEN,MIO_EUR,FR,,675,Annual,Annual,Year 2012,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,France
A,P1Y,2013,INV_VEN,MIO_EUR,FR,,784,Annual,Annual,Year 2013,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,France
A,P1Y,2014,INV_VEN,MIO_EUR,FR,,751,Annual,Annual,Year 2014,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,France
A,P1Y,2015,INV_VEN,MIO_EUR,FR,,744,Annual,Annual,Year 2015,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,France
A,P1Y,2007,INV_VEN,MIO_EUR,HU,,6,Annual,Annual,Year 2007,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Hungary
A,P1Y,2008,INV_VEN,MIO_EUR,HU,,11,Annual,Annual,Year 2008,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Hungary
A,P1Y,2009,INV_VEN,MIO_EUR,HU,,1,Annual,Annual,Year 2009,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Hungary
A,P1Y,2010,INV_VEN,MIO_EUR,HU,,18,Annual,Annual,Year 2010,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Hungary
A,P1Y,2011,INV_VEN,MIO_EUR,HU,,30,Annual,Annual,Year 2011,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Hungary
A,P1Y,2012,INV_VEN,MIO_EUR,HU,,67,Annual,Annual,Year 2012,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Hungary
A,P1Y,2013,INV_VEN,MIO_EUR,HU,,17,Annual,Annual,Year 2013,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Hungary
A,P1Y,2014,INV_VEN,MIO_EUR,HU,,30,Annual,Annual,Year 2014,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Hungary
A,P1Y,2015,INV_VEN,MIO_EUR,HU,,24,Annual,Annual,Year 2015,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Hungary
A,P1Y,2007,INV_VEN,MIO_EUR,IE,,66,Annual,Annual,Year 2007,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Ireland
A,P1Y,2008,INV_VEN,MIO_EUR,IE,,46,Annual,Annual,Year 2008,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Ireland
A,P1Y,2009,INV_VEN,MIO_EUR,IE,,45,Annual,Annual,Year 2009,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Ireland
A,P1Y,2010,INV_VEN,MIO_EUR,IE,,28,Annual,Annual,Year 2010,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Ireland
A,P1Y,2011,INV_VEN,MIO_EUR,IE,,41,Annual,Annual,Year 2011,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Ireland
A,P1Y,2012,INV_VEN,MIO_EUR,IE,,75,Annual,Annual,Year 2012,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Ireland
A,P1Y,2013,INV_VEN,MIO_EUR,IE,,87,Annual,Annual,Year 2013,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Ireland
A,P1Y,2014,INV_VEN,MIO_EUR,IE,,64,Annual,Annual,Year 2014,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Ireland
A,P1Y,2015,INV_VEN,MIO_EUR,IE,,89,Annual,Annual,Year 2015,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Ireland
A,P1Y,2007,INV_VEN,MIO_EUR,IT,,117,Annual,Annual,Year 2007,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Italy
A,P1Y,2008,INV_VEN,MIO_EUR,IT,,61,Annual,Annual,Year 2008,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Italy
A,P1Y,2009,INV_VEN,MIO_EUR,IT,,65,Annual,Annual,Year 2009,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Italy
A,P1Y,2010,INV_VEN,MIO_EUR,IT,,63,Annual,Annual,Year 2010,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Italy
A,P1Y,2011,INV_VEN,MIO_EUR,IT,,50,Annual,Annual,Year 2011,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Italy
A,P1Y,2012,INV_VEN,MIO_EUR,IT,,67,Annual,Annual,Year 2012,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Italy
A,P1Y,2013,INV_VEN,MIO_EUR,IT,,43,Annual,Annual,Year 2013,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Italy
A,P1Y,2014,INV_VEN,MIO_EUR,IT,,32,Annual,Annual,Year 2014,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Italy
A,P1Y,2015,INV_VEN,MIO_EUR,IT,,33,Annual,Annual,Year 2015,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Italy
A,P1Y,2007,INV_VEN,MIO_EUR,LU,,39,Annual,Annual,Year 2007,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Luxembourg
A,P1Y,2008,INV_VEN,MIO_EUR,LU,,71,Annual,Annual,Year 2008,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Luxembourg
A,P1Y,2009,INV_VEN,MIO_EUR,LU,,49,Annual,Annual,Year 2009,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Luxembourg
A,P1Y,2010,INV_VEN,MIO_EUR,LU,,44,Annual,Annual,Year 2010,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Luxembourg
A,P1Y,2011,INV_VEN,MIO_EUR,LU,,110,Annual,Annual,Year 2011,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Luxembourg
A,P1Y,2012,INV_VEN,MIO_EUR,LU,,51,Annual,Annual,Year 2012,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Luxembourg
A,P1Y,2013,INV_VEN,MIO_EUR,LU,,42,Annual,Annual,Year 2013,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Luxembourg
A,P1Y,2014,INV_VEN,MIO_EUR,LU,,35,Annual,Annual,Year 2014,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Luxembourg
A,P1Y,2015,INV_VEN,MIO_EUR,LU,,41,Annual,Annual,Year 2015,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Luxembourg
A,P1Y,2007,INV_VEN,MIO_EUR,NL,,307,Annual,Annual,Year 2007,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Netherlands
A,P1Y,2008,INV_VEN,MIO_EUR,NL,,242,Annual,Annual,Year 2008,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Netherlands
A,P1Y,2009,INV_VEN,MIO_EUR,NL,,175,Annual,Annual,Year 2009,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Netherlands
A,P1Y,2010,INV_VEN,MIO_EUR,NL,,166,Annual,Annual,Year 2010,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Netherlands
A,P1Y,2011,INV_VEN,MIO_EUR,NL,,186,Annual,Annual,Year 2011,No data,"Venture capital investment (seed, start-up and later stage) ",Million euro,Netherlands
A,P1Y,2007,INV_VEN,PC_GDP,PL,,0.006,Annual,Annual,Year 2007,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Poland
A,P1Y,2008,INV_VEN,PC_GDP,PL,,0.016,Annual,Annual,Year 2008,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Poland
A,P1Y,2009,INV_VEN,PC_GDP,PL,,0.001,Annual,Annual,Year 2009,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Poland
A,P1Y,2010,INV_VEN,PC_GDP,PL,,0.002,Annual,Annual,Year 2010,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Poland
A,P1Y,2011,INV_VEN,PC_GDP,PL,,0.007,Annual,Annual,Year 2011,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Poland
A,P1Y,2012,INV_VEN,PC_GDP,PL,,0.002,Annual,Annual,Year 2012,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Poland
A,P1Y,2013,INV_VEN,PC_GDP,PL,,0.006,Annual,Annual,Year 2013,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Poland
A,P1Y,2014,INV_VEN,PC_GDP,PL,,0.006,Annual,Annual,Year 2014,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Poland
A,P1Y,2015,INV_VEN,PC_GDP,PL,,0.007,Annual,Annual,Year 2015,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Poland
A,P1Y,2007,INV_VEN,PC_GDP,PT,,0.078,Annual,Annual,Year 2007,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Portugal
A,P1Y,2008,INV_VEN,PC_GDP,PT,,0.052,Annual,Annual,Year 2008,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Portugal
A,P1Y,2009,INV_VEN,PC_GDP,PT,,0.024,Annual,Annual,Year 2009,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Portugal
A,P1Y,2010,INV_VEN,PC_GDP,PT,,0.036,Annual,Annual,Year 2010,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Portugal
A,P1Y,2011,INV_VEN,PC_GDP,PT,,0.007,Annual,Annual,Year 2011,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Portugal
A,P1Y,2012,INV_VEN,PC_GDP,PT,,0.01,Annual,Annual,Year 2012,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Portugal
A,P1Y,2013,INV_VEN,PC_GDP,PT,,0.017,Annual,Annual,Year 2013,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Portugal
A,P1Y,2014,INV_VEN,PC_GDP,PT,,0.026,Annual,Annual,Year 2014,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Portugal
A,P1Y,2015,INV_VEN,PC_GDP,PT,,0.039,Annual,Annual,Year 2015,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Portugal
A,P1Y,2007,INV_VEN,PC_GDP,RO,,0.001,Annual,Annual,Year 2007,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Romania
A,P1Y,2008,INV_VEN,PC_GDP,RO,,0.005,Annual,Annual,Year 2008,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Romania
A,P1Y,2009,INV_VEN,PC_GDP,RO,,0,Annual,Annual,Year 2009,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Romania
A,P1Y,2010,INV_VEN,PC_GDP,RO,,0,Annual,Annual,Year 2010,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Romania
A,P1Y,2011,INV_VEN,PC_GDP,RO,,0,Annual,Annual,Year 2011,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Romania
A,P1Y,2012,INV_VEN,PC_GDP,RO,,0,Annual,Annual,Year 2012,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Romania
A,P1Y,2013,INV_VEN,PC_GDP,RO,,0.002,Annual,Annual,Year 2013,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Romania
A,P1Y,2014,INV_VEN,PC_GDP,RO,,0.002,Annual,Annual,Year 2014,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Romania
A,P1Y,2015,INV_VEN,PC_GDP,RO,,0.001,Annual,Annual,Year 2015,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Romania
A,P1Y,2007,INV_VEN,PC_GDP,SE,,0.118,Annual,Annual,Year 2007,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Sweden
A,P1Y,2008,INV_VEN,PC_GDP,SE,,0.099,Annual,Annual,Year 2008,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Sweden
A,P1Y,2009,INV_VEN,PC_GDP,SE,,0.071,Annual,Annual,Year 2009,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Sweden
A,P1Y,2010,INV_VEN,PC_GDP,SE,,0.067,Annual,Annual,Year 2010,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Sweden
A,P1Y,2011,INV_VEN,PC_GDP,SE,,0.058,Annual,Annual,Year 2011,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Sweden
A,P1Y,2012,INV_VEN,PC_GDP,SE,,0.051,Annual,Annual,Year 2012,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Sweden
A,P1Y,2013,INV_VEN,PC_GDP,SE,,0.051,Annual,Annual,Year 2013,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Sweden
A,P1Y,2014,INV_VEN,PC_GDP,SE,,0.046,Annual,Annual,Year 2014,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Sweden
A,P1Y,2015,INV_VEN,PC_GDP,SE,,0.034,Annual,Annual,Year 2015,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Sweden
A,P1Y,2007,INV_VEN,PC_GDP,UK,,0.076,Annual,Annual,Year 2007,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,United Kingdom
A,P1Y,2008,INV_VEN,PC_GDP,UK,,0.093,Annual,Annual,Year 2008,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,United Kingdom
A,P1Y,2009,INV_VEN,PC_GDP,UK,,0.052,Annual,Annual,Year 2009,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,United Kingdom
A,P1Y,2010,INV_VEN,PC_GDP,UK,,0.044,Annual,Annual,Year 2010,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,United Kingdom
A,P1Y,2011,INV_VEN,PC_GDP,UK,,0.045,Annual,Annual,Year 2011,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,United Kingdom
A,P1Y,2012,INV_VEN,PC_GDP,UK,,0.033,Annual,Annual,Year 2012,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,United Kingdom
A,P1Y,2013,INV_VEN,PC_GDP,UK,,0.026,Annual,Annual,Year 2013,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,United Kingdom
A,P1Y,2014,INV_VEN,PC_GDP,UK,,0.034,Annual,Annual,Year 2014,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,United Kingdom
A,P1Y,2015,INV_VEN,PC_GDP,UK,,0.032,Annual,Annual,Year 2015,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,United Kingdom
